2017-11-10,新时代证券 ,002415,海康威视 ,"推荐海康威视三季报点评:业绩符合预期,新发布AI Cloud解决行业痛点"                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3979332/index.phtml,sina,
2017-11-10,银河证券  ,603993,洛阳钼业 ,"新能源汽车在持续的政策利好推动下,需求长期向好,四季度或将迎来抢装行情,我们看好新能源汽车产业链上游资源端的钴锂板块,推荐天齐锂业,赣锋锂业、华友钴业、洛阳钼业、格林美"                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,002340,格林美  ,"新能源汽车在持续的政策利好推动下,需求长期向好,四季度或将迎来抢装行情,我们看好新能源汽车产业链上游资源端的钴锂板块,推荐天齐锂业,赣锋锂业、华友钴业、洛阳钼业、格林美"                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,002460,赣锋锂业 ,"新能源汽车在持续的政策利好推动下,需求长期向好,四季度或将迎来抢装行情,我们看好新能源汽车产业链上游资源端的钴锂板块,推荐天齐锂业,赣锋锂业、华友钴业、洛阳钼业、格林美"                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,002466,天齐锂业 ,"新能源汽车在持续的政策利好推动下,需求长期向好,四季度或将迎来抢装行情,我们看好新能源汽车产业链上游资源端的钴锂板块,推荐天齐锂业,赣锋锂业、华友钴业、洛阳钼业、格林美"                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,600362,江西铜业 ,"我们看好铜价中期表现,推荐江西铜业、铜陵有色、紫金矿业、云南铜业"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,601899,紫金矿业 ,"我们看好铜价中期表现,推荐江西铜业、铜陵有色、紫金矿业、云南铜业"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,000630,铜陵有色 ,"我们看好铜价中期表现,推荐江西铜业、铜陵有色、紫金矿业、云南铜业"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,银河证券  ,000878,云南铜业 ,"我们看好铜价中期表现,推荐江西铜业、铜陵有色、紫金矿业、云南铜业"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977608/index.phtml,sina,
2017-11-10,华金证券  ,300229,拓尔思  ,"
    重点关注公司:拓尔思,公司是中国非结构化信息处理技术领域的领导者"                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977602/index.phtml,sina,
2017-11-10,东莞证券  ,601088,中国神华 ,"
    个股建议重点关注业绩弹性较大的潞安环能(601699)、冀中能源(000937);估值较低的中国神华(601088、陕西煤业(601225)和平煤股份(601666)"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977600/index.phtml,sina,
2017-11-10,东莞证券  ,601225,陕西煤业 ,"
    个股建议重点关注业绩弹性较大的潞安环能(601699)、冀中能源(000937);估值较低的中国神华(601088、陕西煤业(601225)和平煤股份(601666)"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977600/index.phtml,sina,
2017-11-10,东莞证券  ,601666,平煤股份 ,"
    个股建议重点关注业绩弹性较大的潞安环能(601699)、冀中能源(000937);估值较低的中国神华(601088、陕西煤业(601225)和平煤股份(601666)"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977600/index.phtml,sina,
2017-11-10,东莞证券  ,601699,潞安环能 ,"
    个股建议重点关注业绩弹性较大的潞安环能(601699)、冀中能源(000937);估值较低的中国神华(601088、陕西煤业(601225)和平煤股份(601666)"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977600/index.phtml,sina,
2017-11-10,东莞证券  ,000937,冀中能源 ,"
    个股建议重点关注业绩弹性较大的潞安环能(601699)、冀中能源(000937);估值较低的中国神华(601088、陕西煤业(601225)和平煤股份(601666)"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977600/index.phtml,sina,
2017-11-10,天风证券  ,300316,晶盛机电 ,"推荐晶盛机电:强者恒强!昔日光伏装备龙头,如今半导体设备新贵"                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977596/index.phtml,sina,
2017-11-10,渤海证券  ,603019,中科曙光 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,000997,新大陆  ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,002439,启明星辰 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300188,美亚柏科 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300440,运达科技 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,603019,中科曙光 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,000997,新大陆  ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,002439,启明星辰 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300188,美亚柏科 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300440,运达科技 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,603019,中科曙光 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,000997,新大陆  ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,002439,启明星辰 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300188,美亚柏科 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,渤海证券  ,300440,运达科技 ,"
    综上,我们继续维持行业?中性?的投资评级,建议投资者重点关注三季报高增长个股,板块方面,建议关注轨道交通信息化、人工智能、存储与信息安全板块,股票池继续推荐运达科技(300440)、启明星辰(002439)、中科曙光(603019)、新大陆(000997)、美亚柏科(300188)"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977586/index.phtml,sina,
2017-11-10,安信证券  ,002868,绿康生化 ,"
    动保—受招采取消影响,业绩出现分化:前三季度,受到猪瘟、蓝耳退出招采影响,动保板块公司业绩出现分化:根据申万动保板块成分显示,17年前三季度移入绿康生化,剔除绿康生化的影响,前三季度动保板块实现营业收入75.51亿元,同比增长9.6%,其中17Q3实现营业收入28.52亿元,同比增长10.1%"                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,安信证券  ,002311,海大集团 ,"三季度饲料板块龙头企业业绩靓丽:①海大集团(002311),第三季度饲料销量增速约20%,实现归母净利润同比增长27"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,安信证券  ,002385,大北农  ,"29%;②大北农(002385),前三季度公司饲料销量同比增长约13"                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,安信证券  ,600201,生物股份 ,"对退出招采疫苗依赖程度低、市场化高的企业实现高速增长:生物股份圆环市场苗及口蹄疫市场苗顺利推广,带动公司业绩保持30%以上的增速;海利生物通过优化产品结构,提升猪苗占比,消除猪瘟、蓝耳取消招采带来的影响,实现业绩稳步增长"                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,安信证券  ,603718,海利生物 ,"对退出招采疫苗依赖程度低、市场化高的企业实现高速增长:生物股份圆环市场苗及口蹄疫市场苗顺利推广,带动公司业绩保持30%以上的增速;海利生物通过优化产品结构,提升猪苗占比,消除猪瘟、蓝耳取消招采带来的影响,实现业绩稳步增长"                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,安信证券  ,000998,隆平高科 ,"
    种子—种企分化明显,龙头白马仍具配置价值:前三季度隆平高科隆两优、晶两优系列品种进入高速增速期,内生外延发展提速,同时大量新品过审有望成为公司业绩持续上涨的动力"                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977584/index.phtml,sina,
2017-11-10,川财证券  ,600011,华能国际 ,"可关注具有高业绩弹性的火电企业,相关标的:华能国际、浙能电力"                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977578/index.phtml,sina,
2017-11-10,川财证券  ,600023,浙能电力 ,"可关注具有高业绩弹性的火电企业,相关标的:华能国际、浙能电力"                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977578/index.phtml,sina,
2017-11-10,川财证券  ,000591,太阳能  ,"
    2、9月全国总发电量5219亿千瓦时,同比增长5.3%;水电1122亿千瓦时,同比增长18.6%;火电3623亿千瓦时,同比下降0.5%;核电219亿千瓦时,同比增长21.9%;风电225亿千瓦时,同比增长46.5%;太阳能55.6亿千瓦时;同比增长25.2%"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977578/index.phtml,sina,
2017-11-10,上海证券  ,300463,迈克生物 ,"推荐迈克生物:化学发光产品快速发展,一致行动人完成增持彰显信心"                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977572/index.phtml,sina,
2017-11-10,上海证券  ,300463,迈克生物 ,"推荐迈克生物:化学发光产品快速发展,一致行动人完成增持彰显信心"                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977572/index.phtml,sina,
2017-11-10,国联证券  ,600887,伊利股份 ,"推荐伊利股份:低线城市驱动,业绩延续高增"                                                                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977570/index.phtml,sina,
2017-11-10,国海证券  ,300627,华测导航 ,"推荐华测导航调研简报:业绩稳定增长,高精度发展可期"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977564/index.phtml,sina,
2017-11-10,国海证券  ,300627,华测导航 ,"推荐华测导航调研简报:业绩稳定增长,高精度发展可期"                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977564/index.phtml,sina,
2017-11-10,中信建投  ,600458,时代新材 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,002450,康得新  ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,002618,丹邦科技 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,002643,万润股份 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,300057,万顺股份 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,300429,强力新材 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,中信建投  ,300481,濮阳惠成 ,OLED发光和传输材料重点关注万润股份、濮阳惠成、强力新材;水汽阻隔膜重点关注康得新、万顺股份;聚酰亚胺基材重点关注时代新材、丹邦科技                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977562/index.phtml,sina,
2017-11-10,光大证券  ,600398,海澜之家 ,"14亿元,位于海澜服装工业城及顾山物流园区,公司拟建设九栋仓库,其中一栋用于电商业务(预计能支撑50亿元电商销售规模),四栋用于女装爱居兔业务(突破爱居兔仓储瓶颈,预计可支撑20亿元爱居兔零售额),四栋作为海澜之家物流园南区辅助配套仓库,用于商品的周转、暂存等"                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977560/index.phtml,sina,
2017-11-10,光大证券  ,600398,海澜之家 ,"
    短期来看,公司9月公告与阿里战略合作,天猫双十一预售榜单中海澜之家(男装第9)、英氏(母婴第6)上榜,随着平台对龙头企业资源倾斜加强,期待今年双十一催化及未来电商增长"                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977560/index.phtml,sina,
2017-11-10,光大证券  ,600398,海澜之家 ,"推荐海澜之家:拟发行不超30亿可转债强化内功,短期关注双十一催化"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977560/index.phtml,sina,
2017-11-10,光大证券  ,600398,海澜之家 ,"推荐海澜之家:拟发行不超30亿可转债强化内功,短期关注双十一催化"                                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977560/index.phtml,sina,
2017-11-10,安信证券  ,002643,万润股份 ,"坚定看好以电子化学品(半导体用、平板显示用)为首的新材料,建议重点关注万润股份、国瓷材料、飞凯材料、江丰电子等"                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,300285,国瓷材料 ,"坚定看好以电子化学品(半导体用、平板显示用)为首的新材料,建议重点关注万润股份、国瓷材料、飞凯材料、江丰电子等"                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,300398,飞凯材料 ,"坚定看好以电子化学品(半导体用、平板显示用)为首的新材料,建议重点关注万润股份、国瓷材料、飞凯材料、江丰电子等"                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,300666,江丰电子 ,"坚定看好以电子化学品(半导体用、平板显示用)为首的新材料,建议重点关注万润股份、国瓷材料、飞凯材料、江丰电子等"                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600028,中国石化 ,建议关注上游石油标的(新潮能源)、LNG相关(新奥股份)、炼化(中国石化)、下游PX-PTA-涤纶长丝产业链(桐昆股份)等                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600777,新潮能源 ,建议关注上游石油标的(新潮能源)、LNG相关(新奥股份)、炼化(中国石化)、下游PX-PTA-涤纶长丝产业链(桐昆股份)等                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600803,新奥股份 ,建议关注上游石油标的(新潮能源)、LNG相关(新奥股份)、炼化(中国石化)、下游PX-PTA-涤纶长丝产业链(桐昆股份)等                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,601233,桐昆股份 ,建议关注上游石油标的(新潮能源)、LNG相关(新奥股份)、炼化(中国石化)、下游PX-PTA-涤纶长丝产业链(桐昆股份)等                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600426,华鲁恒升 ,"“金九银十”传统需求旺季加上“2+26”城市秋冬采暖季限停产的到来,部分需求偏刚性的周期化工品有望在第四季度保持高景气度,重点关注农药(扬农化工、辉丰股份等)、尿素(华鲁恒升、鲁西化工)、烧碱(氯碱化工)、炭黑(黑猫股份)、橡胶助剂(阳谷华泰)、山梨酸钾(醋化股份)等细分品种"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600486,扬农化工 ,"“金九银十”传统需求旺季加上“2+26”城市秋冬采暖季限停产的到来,部分需求偏刚性的周期化工品有望在第四季度保持高景气度,重点关注农药(扬农化工、辉丰股份等)、尿素(华鲁恒升、鲁西化工)、烧碱(氯碱化工)、炭黑(黑猫股份)、橡胶助剂(阳谷华泰)、山梨酸钾(醋化股份)等细分品种"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,600618,氯碱化工 ,"“金九银十”传统需求旺季加上“2+26”城市秋冬采暖季限停产的到来,部分需求偏刚性的周期化工品有望在第四季度保持高景气度,重点关注农药(扬农化工、辉丰股份等)、尿素(华鲁恒升、鲁西化工)、烧碱(氯碱化工)、炭黑(黑猫股份)、橡胶助剂(阳谷华泰)、山梨酸钾(醋化股份)等细分品种"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,603968,醋化股份 ,"“金九银十”传统需求旺季加上“2+26”城市秋冬采暖季限停产的到来,部分需求偏刚性的周期化工品有望在第四季度保持高景气度,重点关注农药(扬农化工、辉丰股份等)、尿素(华鲁恒升、鲁西化工)、烧碱(氯碱化工)、炭黑(黑猫股份)、橡胶助剂(阳谷华泰)、山梨酸钾(醋化股份)等细分品种"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
2017-11-10,安信证券  ,000830,鲁西化工 ,"“金九银十”传统需求旺季加上“2+26”城市秋冬采暖季限停产的到来,部分需求偏刚性的周期化工品有望在第四季度保持高景气度,重点关注农药(扬农化工、辉丰股份等)、尿素(华鲁恒升、鲁西化工)、烧碱(氯碱化工)、炭黑(黑猫股份)、橡胶助剂(阳谷华泰)、山梨酸钾(醋化股份)等细分品种"                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3977558/index.phtml,sina,
