2017-11-01,信达证券      ,601899,紫金矿业 ,"推荐紫金矿业:财务费用增加拖累业绩,海外矿山即将发力"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3966617/index.phtml,sina,
2017-11-01,申万宏源      ,002311,海大集团 ,"推荐海大集团:水产料维持高增长,鸭料业务有待来年改善"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965392/index.phtml,sina,
2017-11-01,申万宏源      ,002311,海大集团 ,"推荐海大集团:水产料维持高增长,鸭料业务有待来年改善"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965392/index.phtml,sina,
2017-11-01,国金证券      ,601021,春秋航空 ,"推荐春秋航空:精细化管理效果显著,单季增速靓丽"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965396/index.phtml,sina,
2017-11-01,信达证券      ,601088,中国神华 ,推荐中国神华:煤炭行业                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965389/index.phtml,sina,
2017-11-01,天风证券      ,300296,利亚德  ,"推荐利亚德:净利润位于指引上限,四大板块协同发展"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965371/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,"投资收益提升成为此次业绩爆发增长的主要因素,公司前三季度投资收益YOY增16.91%,对应3Q投资收益增40%,前三季度总投资收益率(年化)录得5.12%,QOQ增0.5%,YOY增0.65%,保费方面,整体增长稳健,前三季度实现保费收入4500亿元,同比增长19.6%,展望未来,随着134号文落地,随着保险行业134号文落地,对万能险、投连险进行一系列限制,引导产品设计回归保险本源,对定期、终身寿险进行鼓励,中国人寿本身专注于偏长期、保障保险产品,其竞争优势将更加明显,未来市占率有望进一步提升,给与“买入”的投资建议"                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,"投资收益提升成为此次业绩爆发增长的主要因素,公司前三季度投资收益YOY增16.91%,对应3Q投资收益增40%,前三季度总投资收益率(年化)录得5.12%,QOQ增0.5%,YOY增0.65%,保费方面,整体增长稳健,前三季度实现保费收入4500亿元,同比增长19.6%,展望未来,随着134号文落地,随着保险行业134号文落地,对万能险、投连险进行一系列限制,引导产品设计回归保险本源,对定期、终身寿险进行鼓励,中国人寿本身专注于偏长期、保障保险产品,其竞争优势将更加明显,未来市占率有望进一步提升,给与“买入”的投资建议"                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,"投资收益提升成为此次业绩爆发增长的主要因素,公司前三季度投资收益YOY增16.91%,对应3Q投资收益增40%,前三季度总投资收益率(年化)录得5.12%,QOQ增0.5%,YOY增0.65%,保费方面,整体增长稳健,前三季度实现保费收入4500亿元,同比增长19.6%,展望未来,随着134号文落地,随着保险行业134号文落地,对万能险、投连险进行一系列限制,引导产品设计回归保险本源,对定期、终身寿险进行鼓励,中国人寿本身专注于偏长期、保障保险产品,其竞争优势将更加明显,未来市占率有望进一步提升,给与“买入”的投资建议"                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,"以规模保费的资料来看,中国人寿的保费市占率已由2016年的17.28%提升至18.34%,随着保险行业134号文落地,对万能险、投连险进行一系列限制,引导产品设计回归保险本源,对定期、终身寿险进行鼓励,中国人寿本身专注于偏长期、保障保险产品,其竞争优势将更加明显,未来市占率有望进一步提升"                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,推荐中国人寿业绩预告点评:投资收益提升带动净利高增长                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,群益证券      ,601628,中国人寿 ,推荐中国人寿业绩预告点评:投资收益提升带动净利高增长                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965369/index.phtml,sina,
2017-11-01,国金证券      ,002635,安洁科技 ,"推荐安洁科技:三季度符合预期,2018年多点开花"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965367/index.phtml,sina,
2017-11-01,信达证券      ,300122,智飞生物 ,"
    (3)山东疫苗事件之后,疫苗流通渠道进行全面改革,疫苗生产企业经过1年多的调整之后,经营业绩逐渐回暖,在重磅产品HPV疫苗驱动下,疫苗行业市场关注度逐渐提升,建议关注其龙头企业智飞生物、沃森生物等"                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,300142,沃森生物 ,"
    (3)山东疫苗事件之后,疫苗流通渠道进行全面改革,疫苗生产企业经过1年多的调整之后,经营业绩逐渐回暖,在重磅产品HPV疫苗驱动下,疫苗行业市场关注度逐渐提升,建议关注其龙头企业智飞生物、沃森生物等"                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,600161,天坛生物 ,"随着经销商和血制品企业对两票制的适应,血制品行业未来在产品供不应求的拉动下比较逐渐恢复高景气度,建议关注相关龙头企业,比如天坛生物、华兰生物等"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,002007,华兰生物 ,"随着经销商和血制品企业对两票制的适应,血制品行业未来在产品供不应求的拉动下比较逐渐恢复高景气度,建议关注相关龙头企业,比如天坛生物、华兰生物等"                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,000915,山大华特 ,"国内A股市场专业化生产儿童用药的标的较少,建议关注其龙头企业,比如康芝药业、山大华特等"                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,300086,康芝药业 ,"国内A股市场专业化生产儿童用药的标的较少,建议关注其龙头企业,比如康芝药业、山大华特等"                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,信达证券      ,600867,通化东宝 ,推荐医药行业:通化东宝                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965365/index.phtml,sina,
2017-11-01,天风证券      ,000060,中金岭南 ,推荐中金岭南:铅锌龙头进入业绩持续高增长阶段                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965363/index.phtml,sina,
2017-11-01,天风证券      ,000060,中金岭南 ,推荐中金岭南:铅锌龙头进入业绩持续高增长阶段                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965363/index.phtml,sina,
2017-11-01,天风证券      ,600598,北大荒  ,"推荐北大荒:改革积极推进,产业扩张可期!"                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965361/index.phtml,sina,
2017-11-01,平安证券      ,300529,健帆生物 ,"推荐健帆生物:3季度业绩保持高增长,行业龙头地位稳固"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965359/index.phtml,sina,
2017-11-01,平安证券      ,300529,健帆生物 ,"推荐健帆生物:3季度业绩保持高增长,行业龙头地位稳固"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965359/index.phtml,sina,
2017-11-01,天风证券      ,600004,白云机场 ,"自今、明两年,中标香港机场烟酒标段(收入规模约20 亿)、广州白云机场出入境免税店(收入规模体量约10-20 亿)、原有免税业务(百亿规模)、中免、日上联手背景下18年上海机场招标事项(收入规模约65 亿),公司收入规模增长将于近三年逐步显现,伴随公司规模扩张提振议价能力及渠道经营等,公司未来业绩可期"                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965357/index.phtml,sina,
2017-11-01,天风证券      ,600009,上海机场 ,"自今、明两年,中标香港机场烟酒标段(收入规模约20 亿)、广州白云机场出入境免税店(收入规模体量约10-20 亿)、原有免税业务(百亿规模)、中免、日上联手背景下18年上海机场招标事项(收入规模约65 亿),公司收入规模增长将于近三年逐步显现,伴随公司规模扩张提振议价能力及渠道经营等,公司未来业绩可期"                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965357/index.phtml,sina,
2017-11-01,天风证券      ,600004,白云机场 ,"随着今年香港机场烟酒免税、首都机场、广州白云机场出入境等免税业务陆续成功中标,公司免税业务潜力进一步释放;同时入股日上51%股权,强强联手规模优势凸显,内部经营效率、毛利率提升逐步显现,未来资源整合预期强烈!我们预计公司17-18年净利润23"                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965357/index.phtml,sina,
2017-11-01,天风证券      ,601888,中国国旅 ,"推荐中国国旅:Q3单季业绩继续高增长达71.73%,免税龙头成长可期"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965357/index.phtml,sina,
2017-11-01,天风证券      ,601888,中国国旅 ,"推荐中国国旅:Q3单季业绩继续高增长达71.73%,免税龙头成长可期"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965357/index.phtml,sina,
2017-11-01,国海证券      ,603609,禾丰牧业 ,"推荐禾丰牧业三季报点评:业绩大幅反弹,股价严重低估"                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965355/index.phtml,sina,
2017-11-01,天风证券      ,002614,奥佳华  ,"推荐奥佳华:前三季度利润增长符合预期,按摩椅业务明显提升"                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965353/index.phtml,sina,
2017-11-01,天风证券      ,002614,奥佳华  ,"推荐奥佳华:前三季度利润增长符合预期,按摩椅业务明显提升"                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965353/index.phtml,sina,
2017-11-01,平安证券      ,002727,一心堂  ,"推荐一心堂:业绩增长稳健,门店突破5000家"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965351/index.phtml,sina,
2017-11-01,平安证券      ,002727,一心堂  ,"推荐一心堂:业绩增长稳健,门店突破5000家"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965351/index.phtml,sina,
2017-11-01,平安证券      ,002727,一心堂  ,"推荐一心堂:业绩增长稳健,门店突破5000家"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965351/index.phtml,sina,
2017-11-01,方正证券      ,601100,恒立液压 ,"推荐恒立液压:整体毛利率大幅提升,泵阀放量打开成长空间"                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965349/index.phtml,sina,
2017-11-01,中银国际      ,002517,恺英网络 ,"推荐恺英网络三季报点评:盛和网络并表带来业绩增厚,超高增幅年度业绩预告发布"                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965347/index.phtml,sina,
2017-11-01,安信证券      ,601211,国泰君安 ,"推荐国泰君安:经纪信交行业领先,自营大增投行稳健"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965345/index.phtml,sina,
2017-11-01,安信证券      ,601211,国泰君安 ,"推荐国泰君安:经纪信交行业领先,自营大增投行稳健"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965345/index.phtml,sina,
2017-11-01,中银国际      ,002624,完美世界 ,"推荐完美世界三季报点评:“游戏+影视”双内容战略稳定运行,外延并购保持公司影视内容持续活力"                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965341/index.phtml,sina,
2017-11-01,联讯证券      ,002358,森源电气 ,"推荐森源电气:业绩高速增长,新能源业务爆发可期"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965329/index.phtml,sina,
2017-11-01,联讯证券      ,002358,森源电气 ,"推荐森源电气:业绩高速增长,新能源业务爆发可期"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965329/index.phtml,sina,
2017-11-01,联讯证券      ,601857,中国石油 ,"10月欧佩克再次上调2017年全球原油需求预期至9680万桶/天;欧洲四国原油需求量相对稳定,环比下降1.94%,同比增长0.03%;中国石油进口量9月份较上月大幅增长303万吨至3701万吨,同比增长11.95%,美国石油消费量9月份为1996万桶/天,较上月下降31万桶/天,环比下降1.53%,同比增长0.49%"                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,603003,龙宇燃油 ,"截至10月31日,在我们监测的69家企业中,已全部披露了2017年三季度报告,其中有48家业绩增长,增幅最大的前三家企业分别为:龙宇燃油(+6807"                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600777,新潮能源 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600803,新奥股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,601233,桐昆股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,601857,中国石油 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,000703,恒逸石化 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,000968,蓝焰控股 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,002648,卫星石化 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600777,新潮能源 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600803,新奥股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,601233,桐昆股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,601857,中国石油 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,000703,恒逸石化 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,000968,蓝焰控股 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,002648,卫星石化 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600777,新潮能源 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,600803,新奥股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
2017-11-01,联讯证券      ,601233,桐昆股份 ,"推荐关注标的:新奥股份(Santos油田经营情况好转,煤炭、能源工程业务良好发展)、新潮能源(新油田并表规模大增,计划大幅增产,拟设立油气销售公司拓展国内市场)、恒逸石化(PTA产销两旺,石化贸易增厚收入规模,拟建文莱二期项目、炼化能力1400万吨/年)、蓝焰控股(煤层气A股唯一上市标的,持续受益天然气需求增长,享受政策补贴)、卫星石化(C3产业链一体化龙头,PDH、丙烯酸盈利能力强)、桐昆股份(受益涤纶高景气、行业龙头业绩稳增)、中国石油(受益油价回暖及天然气需求增长,业绩逐步改善)"                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965328/index.phtml,sina,
