2017-10-18,信达证券    ,002121,科陆电子 ,"
    建议关注标的:猛狮科技、科陆电子、南都电源、阳光电源、圣阳股份"                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3949009/index.phtml,sina,
2017-10-18,长城证券    ,600151,航天机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600562,国睿科技 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600990,四创电子 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002013,中航机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002179,中航光电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002520,日发精机 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300159,新研股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300411,金盾股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300600,瑞特股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600151,航天机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600562,国睿科技 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600990,四创电子 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002013,中航机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002179,中航光电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002520,日发精机 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300159,新研股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300411,金盾股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300600,瑞特股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600151,航天机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600562,国睿科技 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,600990,四创电子 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002013,中航机电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002179,中航光电 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,002520,日发精机 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300159,新研股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300411,金盾股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,长城证券    ,300600,瑞特股份 ,"军改对于订单的不利影响将于三季度起逐步消除,中长期配置机会或在明年上半年出现,建议关注三条主线:第一,受益于国防武器装备升级的标的,包括中航光电、中航机电;第二,受益于研究所改制和混改等政策提振的标的,包括国睿科技、四创电子、航天机电;第三,内生增长稳健、估值较低的民参军标的,包括瑞特股份、金盾股份、日发精机、新研股份"                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947522/index.phtml,sina,
2017-10-18,东北证券    ,600031,三一重工 ,"
    建议重点关注:三一重工、恒立液压、徐工机械
    3C设备行业:近日据CINNO消息,京东方(BOE)已经准备将最新研发出的柔性OLED面板供应给手机品牌商华为,这也是第一次中国面板企业将柔性OLED面板真正变成一款市场上的产品"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947518/index.phtml,sina,
2017-10-18,东北证券    ,601100,恒立液压 ,"
    建议重点关注:三一重工、恒立液压、徐工机械
    3C设备行业:近日据CINNO消息,京东方(BOE)已经准备将最新研发出的柔性OLED面板供应给手机品牌商华为,这也是第一次中国面板企业将柔性OLED面板真正变成一款市场上的产品"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947518/index.phtml,sina,
2017-10-18,东北证券    ,000425,徐工机械 ,"
    建议重点关注:三一重工、恒立液压、徐工机械
    3C设备行业:近日据CINNO消息,京东方(BOE)已经准备将最新研发出的柔性OLED面板供应给手机品牌商华为,这也是第一次中国面板企业将柔性OLED面板真正变成一款市场上的产品"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947518/index.phtml,sina,
2017-10-18,东北证券    ,300545,联得装备 ,建议重点关注:联得装备、精测电子                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947518/index.phtml,sina,
2017-10-18,东北证券    ,300567,精测电子 ,建议重点关注:联得装备、精测电子                                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947518/index.phtml,sina,
2017-10-18,中泰证券    ,600019,宝钢股份 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,600282,南钢股份 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,600507,方大特钢 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,600581,八一钢铁 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,600782,新钢股份 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,600808,马钢股份 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,601003,柳钢股份 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,000717,韶钢松山 ,"另一方面采暖季环保限产对于行业后续供需关系整体构成利好,部分地区已经提前至十月进行,供给端的大幅收缩有望增加价格回升弹性,钢铁板块反弹可期,可以关注标的如八一钢铁、*ST 华菱、韶钢松山、新钢股份、南钢股份、马钢股份、宝钢股份、方大特钢以及柳钢股份等"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947514/index.phtml,sina,
2017-10-18,中泰证券    ,603708,家家悦  ,"考虑家家悦市场发展空间,及外延式拓展门店渐趋成熟,募集资金市场战略拓展门店数量空间广阔,目标价21.41元,对应2018年30xPE,维持“增持”评级"                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947512/index.phtml,sina,
2017-10-18,中泰证券    ,603708,家家悦  ,"推荐家家悦:收入端符合预期,财务收入致利润端超市场预期"                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947512/index.phtml,sina,
2017-10-18,长江证券    ,000786,北新建材 ,"
    北新建材三季报发布,石膏板价格超预期上涨
    前Q3公司实现营收81.1亿元,同增38%;实现归属净利润15.65亿元,同增100%"                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,000786,北新建材 ,"9月以来石膏板价格出现大幅上涨,龙头北新建材也对产品价格进行了上调,主要因为:1)环保加码,河北、山东等地小厂出现大面积关停;2)停止美废进口等政策出台造成护面纸价格出现较大上涨"                                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,600176,中国巨石 ,"
    中国巨石部分品种提价,继续推荐玻纤双雄
    据卓创数据,本周巨石(成都)无碱2400tex缠绕直接纱提价100元/吨至4700元/吨,8月份以来已累计上涨600/吨,反映目前行业供需格局依然较好"                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,600176,中国巨石 ,"
    中国巨石部分品种提价,继续推荐玻纤双雄
    据卓创数据,本周巨石(成都)无碱2400tex缠绕直接纱提价100元/吨至4700元/吨,8月份以来已累计上涨600/吨,反映目前行业供需格局依然较好"                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,600176,中国巨石 ,"看好龙头企业估值和业绩双升的机会,重点推荐中国巨石、中材科技"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,002080,中材科技 ,"看好龙头企业估值和业绩双升的机会,重点推荐中国巨石、中材科技"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,600585,海螺水泥 ,继续推荐华新水泥、海螺水泥、万年青                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,600801,华新水泥 ,继续推荐华新水泥、海螺水泥、万年青                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,长江证券    ,000789,万年青  ,继续推荐华新水泥、海螺水泥、万年青                                                                                                                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947508/index.phtml,sina,
2017-10-18,中信建投    ,600903,贵州燃气 ,"2017年7月22日基本立子出资300万元,与贵州燃气集团股份有限公司、中兴克拉科技(苏州)有限公司、贵州华芯集成电路产业投资有限公司等共同出资人民币3,000万元设立“贵州中安云网科技有限公司”,致力于从事物联网智能抄表以及智慧城市科技领域内相关技术的应用,在目前物联网领域发展最快的智能抄表领域布局,虽然前三季度基本立子由于业务发展初期仍然亏损,我们仍然看好在工业物联网、车联网通信技术有独特优势的基本立子平台未来发展,预计2018年有望实现盈亏平衡"                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947498/index.phtml,sina,
2017-10-18,中信建投    ,600050,中国联通 ,"2017年6月中国联通国际合作伙伴大会上宣布中国联通物联网用户上半年就突破5000万,预计全年能轻松超过7000万用户的目标,目前上海联通NB-IoT服务已经开通,2018年中国联通将大规模推进NB-IoT商用"                                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947498/index.phtml,sina,
2017-10-18,中信建投    ,600050,中国联通 ,看好中国联通JasperCMP平台连接数和基本立子使能平台用户数的持续高速增长                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947498/index.phtml,sina,
2017-10-18,中信建投    ,600050,中国联通 ,"中国联通物联网用户半年突破5000万,华为NB-IoT芯片月出货量超过百万片,物联网连接数发展迅猛,看好JasperCMP平台和基本立子使能平台用户数持续高增长"                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947498/index.phtml,sina,
2017-10-18,中信建投    ,600050,中国联通 ,"中国联通物联网用户半年突破5000万,华为NB-IoT芯片月出货量超过百万片,物联网连接数发展迅猛,看好JasperCMP平台和基本立子使能平台用户数持续高增长"                                                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947498/index.phtml,sina,
